id,name,title_id,prize_size,assort,title,series_id,release_month,Arrival_date,get_date,got_status,is_favorite,image_url,image_url1,image_url2,image_url3,image_url4,memo,created_at,updated_at
,ロックマンエグゼ Grandista-ROCKMAN.EXE,6,約24cm,全1種,ロックマン,6,2026-05,2026-05-19,,un,1,https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266380/Rokkuman_Eguze_Grandista-ROCKMAN.EXE_bzna3d.jpg ,https://res.cloudinary.com/dq60t7nqg/image/upload/v1777266378/Rokkuman_Eguze_Grandista-ROCKMAN.EXE2_jsuigt.jpg,,,,2001年に誕生し、新しいゲーム性が人気を博したロックマンの人気シリーズ「ロックマンエグゼ」より、ロックマンが登場！,,
